Campaign,Date,City/Location,Latitude,Longitude,Channel,Device,Ad,Impressions,"CTR, %",Clicks,Daily Average CPC,"Spend, INR",Conversions,"Total conversion value, INR",Likes (Reactions),Shares,Comments
Spring ,3/24/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,898.2,1.6%,14,108,1559,2,11971,81,7,18
Spring ,3/25/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1615.8,1.5%,24,78,1913,6,42106,71,7,5
Spring ,3/26/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1244.6,1.8%,22,183,4152,7,52735,104,10,6
Spring ,3/27/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1171.4,1.7%,20,83,1646,2,10526,64,5,6
Spring ,3/28/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1108.4,1.8%,20,83,1650,5,29928,84,5,15
Spring ,3/29/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1642.4,1.5%,25,76,1895,1,5676,74,9,18
Spring ,3/30/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,922,1.3%,12,188,2292,6,30960,61,17,3
Spring ,3/31/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1592.4,1.7%,28,58,1625,7,57070,70,15,6
Spring ,4/1/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1709.4,1.5%,26,146,3852,4,27245,107,12,11
Spring ,4/2/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,810.4,1.4%,11,41,478,1,6089,105,10,3
Spring ,4/3/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1610.8,1.6%,25,204,5164,6,27245,77,9,18
Spring ,4/4/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1078.2,1.8%,20,208,4122,7,49846,94,4,12
Spring ,4/5/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,862.6,1.8%,15,69,1079,6,21053,75,2,17
Spring ,4/6/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1133.4,1.5%,17,90,1543,2,10526,57,20,8
Spring ,4/7/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1108,1.8%,20,174,3433,1,5882,97,16,17
Spring ,4/8/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1013.6,1.1%,11,139,1566,4,31373,104,4,15
Spring ,4/9/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,928,1.6%,14,193,2824,5,17544,70,15,8
Spring ,4/10/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1098,1.6%,17,205,3562,6,30341,80,5,9
Spring ,4/11/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1614.2,1.2%,19,50,967,1,7224,104,13,2
Spring ,4/12/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1277.6,1.6%,20,164,3386,1,6811,63,8,8
Spring ,4/13/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1277.4,1.6%,21,78,1623,2,16099,81,14,12
Spring ,4/14/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,937.6,1.5%,14,178,2525,1,7740,77,4,14
Spring ,4/15/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1235,1.6%,20,175,3559,5,38700,91,12,17
Spring ,4/16/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,711.8,1.3%,9,197,1830,3,17957,61,3,5
Spring ,4/17/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1157.4,1.4%,16,120,1920,6,29102,100,7,6
Spring ,4/18/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1380.8,2.0%,27,42,1169,7,42622,93,9,14
Spring ,4/19/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1166,1.7%,20,53,1062,2,11558,102,14,9
Spring ,4/20/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1267.4,1.5%,19,64,1237,5,34056,100,7,11
Spring ,4/21/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1185,2.1%,24,70,1736,7,40454,90,16,12
Spring ,4/22/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1447,1.8%,26,137,3548,6,46440,66,5,11
Spring ,4/23/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1075.6,1.4%,15,55,852,6,26626,96,4,5
Spring ,4/24/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1446.6,1.7%,25,187,4779,5,19092,95,4,8
Spring ,4/25/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1236.4,1.3%,16,196,3109,5,37668,76,9,12
Spring ,4/26/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1209.6,1.1%,14,171,2349,7,54902,66,19,12
Spring ,4/27/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1324.4,1.7%,22,193,4314,1,7327,100,13,5
Spring ,4/28/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1844,2.0%,36,96,3519,1,7430,70,13,5
Spring ,4/29/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1051.2,1.2%,12,47,593,5,19608,106,8,5
Spring ,4/30/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1589.8,1.9%,30,143,4343,2,15067,83,5,12
Spring ,5/1/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1024.6,1.8%,18,197,3625,6,42106,60,14,20
Spring ,5/2/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,964.6,1.0%,9,176,1681,2,10526,98,9,12
Spring ,5/3/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1263.8,1.8%,23,109,2556,1,7224,95,18,11
Spring ,5/4/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1498.6,1.4%,21,41,863,1,6502,108,9,8
Spring ,5/5/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1124.4,2.2%,25,40,998,5,35088,78,15,8
Spring ,5/6/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1543.8,2.0%,31,59,1824,4,28896,105,4,18
Spring ,5/7/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1179.4,1.7%,20,198,4063,7,21672,99,10,5
Spring ,5/8/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1469,1.5%,21,50,1076,4,30960,83,9,8
Spring ,5/9/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1267.4,1.6%,20,188,3733,2,13210,103,10,11
Spring ,5/10/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1694.2,2.0%,34,66,2319,7,31786,79,11,5
Spring ,5/11/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1411,1.6%,23,161,3749,7,54180,69,14,14
Spring ,5/12/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1078.4,1.9%,20,89,1826,1,5160,91,8,17
Spring ,5/13/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,934.4,1.2%,11,155,1762,7,56347,78,16,14
Spring ,5/14/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1289.2,1.0%,13,167,2158,3,9598,64,15,20
Spring ,5/15/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1651,1.9%,31,89,2811,1,7224,59,15,17
Spring ,5/16/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1484.2,1.5%,23,132,3008,2,8462,83,10,15
Spring ,5/17/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1186.2,1.4%,16,161,2683,5,30960,73,11,14
Spring ,5/18/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1545.2,1.5%,23,118,2746,2,11971,92,9,12
Spring ,5/19/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,950.8,1.4%,13,207,2829,7,53458,85,19,9
Spring ,5/20/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,930.6,1.7%,16,151,2370,3,17028,83,8,11
Spring ,5/21/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1161.6,1.3%,15,79,1198,7,54902,79,13,14
Spring ,5/22/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1202.8,1.5%,18,84,1530,5,19608,88,17,11
Spring ,5/23/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1525.2,1.9%,29,174,5021,4,30960,92,19,6
Spring ,5/24/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1291.2,1.8%,23,199,4614,7,38287,102,4,9
Spring ,5/25/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1136.4,1.9%,22,135,2969,4,26419,96,11,12
Spring ,5/26/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1581.8,1.8%,28,104,2955,4,18163,95,19,17
Spring ,5/27/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,922.2,1.8%,17,197,3364,4,30960,87,16,6
Spring ,5/28/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,812,1.6%,13,199,2667,2,7637,79,22,14
Spring ,5/29/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1540.8,1.3%,19,143,2814,5,25284,103,18,18
Spring ,5/30/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,814.6,2.2%,18,81,1449,7,23117,73,14,11
Spring ,5/31/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1501.6,1.6%,23,45,1060,1,7637,75,6,18
Summer ,6/1/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1028.5,1.8%,18,189,3477,6,16925,107,11,17
Summer ,6/2/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1005.7,1.7%,17,123,2151,0,413,84,19,5
Summer ,6/3/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,653.1,1.2%,8,201,1581,2,19608,85,22,21
Summer ,6/4/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1252.1,1.8%,23,171,3957,0,4025,108,22,6
Summer ,6/5/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,864,1.4%,12,179,2167,4,35914,118,10,9
Summer ,6/6/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,776,1.6%,12,68,863,3,9598,73,17,6
Summer ,6/7/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,566.9,1.9%,11,164,1792,3,15996,107,13,21
Summer ,6/8/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,762.4,1.3%,10,181,1749,2,6914,84,13,14
Summer ,6/9/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,952.6,1.5%,14,156,2255,2,12281,69,14,15
Summer ,6/10/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,971.2,1.9%,19,177,3347,3,21259,78,24,15
Summer ,6/11/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,775.9,1.7%,13,199,2686,5,33540,101,10,20
Summer ,6/12/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,955.5,1.7%,16,81,1320,1,4438,97,16,12
Summer ,6/13/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,771.5,1.5%,12,202,2363,2,9598,114,23,27
Summer ,6/14/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,931.8,1.4%,13,69,907,0,413,77,20,23
Summer ,6/15/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,511.6,1.5%,8,207,1605,3,14242,88,24,5
Summer ,6/16/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,716.6,1.4%,10,220,2210,2,17647,86,11,8
Summer ,6/17/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1198.8,1.9%,23,179,4105,1,1032,87,17,20
Summer ,6/18/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,773.1,1.4%,11,196,2164,1,206,104,11,11
Summer ,6/19/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,979.4,1.9%,19,207,3998,2,9391,93,7,18
Summer ,6/20/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1137.1,1.3%,15,191,2798,4,24149,106,18,26
Summer ,6/21/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1014.7,1.4%,15,99,1461,2,13210,86,9,6
Summer ,6/22/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,994.1,1.3%,13,186,2466,0,5366,102,19,18
Summer ,6/23/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1215.4,1.4%,17,203,3548,4,25284,92,14,9
Summer ,6/24/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,902.5,1.2%,11,109,1243,1,11352,81,12,23
Summer ,6/25/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,969.8,1.6%,16,195,3107,6,25800,80,19,20
Summer ,6/26/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,575.8,1.9%,11,92,995,2,11662,84,19,20
Summer ,6/27/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1115.8,1.4%,16,160,2568,0,310,79,16,14
Summer ,6/28/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,821.8,1.2%,10,205,2065,2,7843,72,20,8
Summer ,6/29/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1032.8,1.6%,17,212,3608,4,24046,93,22,18
Summer ,6/30/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1220.6,1.4%,17,136,2307,6,48298,109,25,8
Summer ,7/1/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,634.1,1.5%,9,88,832,0,206,95,16,20
Summer ,7/2/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,887.5,1.2%,11,188,2002,6,27142,76,17,27
Summer ,7/3/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1270.6,1.4%,18,142,2566,6,24768,87,9,23
Summer ,7/4/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1230.5,1.4%,17,100,1693,1,6502,91,18,23
Summer ,7/5/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1151.6,1.7%,20,70,1434,1,10114,66,14,6
Summer ,7/6/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,641.1,1.3%,8,194,1574,6,31166,116,18,3
Summer ,7/7/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1073.5,1.3%,14,135,1853,6,53664,111,20,5
Summer ,7/8/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1120.6,1.7%,20,89,1764,4,21569,89,21,6
Summer ,7/9/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,761,1.3%,10,138,1354,0,1754,115,15,23
Summer ,7/10/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,902.7,1.2%,11,131,1395,3,16822,107,21,14
Summer ,7/11/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,585.7,1.7%,10,86,875,6,38081,92,15,14
Summer ,7/12/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,919.9,1.3%,12,206,2492,0,1445,85,13,21
Summer ,7/13/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1215.5,1.8%,22,145,3229,1,9701,76,8,18
Summer ,7/14/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,635.8,1.6%,10,115,1192,3,28690,76,16,20
Summer ,7/15/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,725.7,1.2%,9,122,1076,4,27554,94,20,18
Summer ,7/16/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,579.4,1.4%,8,116,960,6,28174,108,21,18
Summer ,7/17/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,671,1.7%,12,214,2510,6,26729,111,13,14
Summer ,7/18/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,909.5,1.5%,14,205,2826,6,30341,108,17,3
Summer ,7/19/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1215.5,1.6%,19,206,4018,0,3199,104,21,14
Summer ,7/20/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1070.6,1.7%,18,196,3634,5,30754,104,24,15
Summer ,7/21/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,829.3,1.8%,15,88,1348,5,17441,76,20,23
Summer ,7/22/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,905,1.9%,17,172,2998,2,19711,115,13,17
Summer ,7/23/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1083.7,1.8%,19,203,3924,2,18679,110,26,17
Summer ,7/24/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,847.1,1.8%,15,86,1298,0,3715,105,22,12
Summer ,7/25/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1224.6,1.7%,21,223,4678,2,15996,86,20,18
Summer ,7/26/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1125.3,1.7%,19,190,3729,6,45098,110,22,17
Summer ,7/27/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,655.5,1.3%,8,160,1345,6,42312,93,14,12
Summer ,7/28/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,581.3,1.9%,11,136,1503,1,6398,115,22,20
Summer ,7/29/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,668.2,1.5%,10,171,1768,3,28483,110,19,11
Summer ,7/30/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,670.7,1.7%,11,125,1410,3,24974,99,24,15
Summer ,7/31/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1131.3,1.8%,21,64,1320,2,3302,105,14,15
Summer ,8/1/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,770.7,1.1%,9,164,1423,2,14861,87,24,20
Summer ,8/2/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1062.2,1.7%,19,169,3179,0,5779,94,12,18
Summer ,8/3/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1152.4,1.3%,15,168,2588,2,9391,90,12,18
Summer ,8/4/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,799.1,2.0%,16,185,2925,1,8256,81,11,21
Summer ,8/5/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1223.2,1.5%,18,111,2002,0,310,91,16,11
Summer ,8/6/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1091,1.6%,17,169,2936,3,24252,95,19,15
Summer ,8/7/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1047.4,1.6%,17,229,3946,4,35914,110,10,20
Summer ,8/8/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1107.3,1.1%,12,83,993,5,13519,106,21,14
Summer ,8/9/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1008.7,1.8%,18,211,3911,5,40661,115,8,5
Summer ,8/10/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1075.6,1.4%,15,182,2851,2,12797,89,22,18
Summer ,8/11/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1097.2,1.4%,16,211,3378,5,28793,116,19,8
Summer ,8/12/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,452.2,1.4%,6,129,838,4,17854,103,13,11
Summer ,8/13/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,963,1.4%,14,129,1784,1,8566,94,23,8
Summer ,8/14/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,941.2,1.9%,18,207,3799,5,20124,91,12,24
Summer ,8/15/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,744.1,1.0%,7,188,1399,1,2683,73,13,15
Summer ,8/16/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1070.6,1.3%,14,140,1915,6,33127,92,10,8
Summer ,8/17/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,586.9,1.6%,9,217,2041,4,16099,111,22,23
Summer ,8/18/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,729.2,1.8%,13,112,1469,3,15893,102,11,24
Summer ,8/19/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,958.9,1.8%,17,124,2173,5,21053,117,14,14
Summer ,8/20/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,664.1,1.5%,10,220,2243,0,206,82,22,9
Summer ,8/21/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,960,1.1%,11,187,2075,6,30134,85,22,18
Summer ,8/22/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,554.8,1.8%,10,60,596,6,36017,81,18,11
Summer ,8/23/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,412.7,1.7%,7,205,1414,2,18266,109,17,18
Summer ,8/24/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,866.8,1.1%,10,109,1056,0,1961,101,17,18
Summer ,8/25/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1268.1,1.5%,19,149,2894,0,5263,118,14,27
Summer ,8/26/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,647.8,1.4%,9,138,1292,0,619,76,13,17
Summer ,8/27/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,893,1.8%,16,66,1057,3,21156,78,21,15
Summer ,8/28/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1216.3,1.8%,22,133,2969,2,10836,103,21,18
Summer ,8/29/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1065.2,1.2%,13,95,1270,2,11455,87,7,6
Summer ,8/30/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,887.1,1.9%,17,92,1597,5,42518,94,11,23
Summer ,8/31/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,420.9,1.5%,6,63,401,0,3922,110,18,8
Fall ,9/1/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1625,1.8%,29,138,4113,4,24355,102,16,12
Fall ,9/2/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,2067,1.6%,33,145,4859,7,33850,91,21,23
Fall ,9/3/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,2052,1.9%,40,196,7858,4,38287,124,10,21
Fall ,9/4/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1345,1.3%,18,192,3499,8,40351,88,11,21
Fall ,9/5/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1433,2.1%,29,89,2653,8,55212,107,19,15
Fall ,9/6/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1864,2.2%,41,67,2812,2,19814,85,14,9
Fall ,9/7/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1568,1.9%,30,74,2256,6,20434,113,18,18
Fall ,9/8/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1608,1.8%,30,148,4411,4,33334,69,13,15
Fall ,9/9/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1848,1.4%,27,52,1396,2,8566,110,11,18
Fall ,9/10/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1485,1.6%,23,67,1594,2,13726,82,14,20
Fall ,9/11/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1993,1.7%,33,153,5106,6,40351,108,20,15
Fall ,9/12/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1695,1.4%,23,202,4695,5,28690,120,9,9
Fall ,9/13/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1886,2.0%,37,127,4748,6,31889,90,17,12
Fall ,9/14/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1973,2.0%,39,199,7794,6,50155,126,14,23
Fall ,9/15/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,2126,2.2%,47,152,7277,8,41486,113,21,21
Fall ,9/16/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,2268,1.4%,32,118,3792,6,24768,81,11,15
Fall ,9/17/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1858,1.9%,35,80,2818,2,8153,73,12,15
Fall ,9/18/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,2094,1.6%,34,201,6852,8,64397,115,19,17
Fall ,9/19/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1902,2.0%,37,175,6593,8,54490,85,18,20
Fall ,9/20/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1206,1.4%,17,88,1488,2,18473,76,16,18
Fall ,9/21/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1305,2.1%,27,149,4100,7,26316,94,19,23
Fall ,9/22/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1935,1.7%,33,77,2611,3,15790,103,19,17
Fall ,9/23/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1235,1.7%,22,200,4379,8,49536,79,7,24
Fall ,9/24/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1597,1.7%,28,109,3074,8,60372,119,14,21
Fall ,9/25/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1811,2.1%,38,63,2396,4,31063,111,9,18
Fall ,9/26/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1245,2.1%,26,68,1792,5,48194,73,24,15
Fall ,9/27/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,2099,1.8%,39,180,7017,4,24458,102,15,20
Fall ,9/28/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1400,2.4%,34,182,6204,2,10526,89,19,21
Fall ,9/29/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,2136,1.9%,40,215,8793,3,17647,93,26,12
Fall ,9/30/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1401,2.2%,30,104,3183,8,71724,106,22,9
Fall ,10/1/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1849,1.8%,33,189,6250,8,39629,119,16,12
Fall ,10/2/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1505,1.6%,24,190,4574,8,46130,107,26,20
Fall ,10/3/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1402,1.6%,22,142,3207,2,25697,88,18,15
Fall ,10/4/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1855,1.6%,30,126,3775,2,26522,97,20,12
Fall ,10/5/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1311,1.4%,18,154,2794,6,38597,106,11,20
Fall ,10/6/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1971,1.8%,36,157,5731,6,55212,109,12,24
Fall ,10/7/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1801,1.8%,33,57,1909,2,19814,86,27,24
Fall ,10/8/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1146,1.8%,21,138,2865,4,20743,109,14,23
Fall ,10/9/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1854,1.9%,36,63,2285,5,23220,78,19,5
Fall ,10/10/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,2153,1.9%,40,196,7964,4,27142,102,14,15
Fall ,10/11/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1499,1.7%,25,138,3495,8,54696,70,19,20
Fall ,10/12/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1594,2.0%,32,207,6654,6,53561,95,26,12
Fall ,10/13/2024,Mumbai,19.076,72.8777,Instagram,Desktop,Discount,1925,2.4%,47,132,6220,3,14861,102,16,24
